date,closingValue,trend
2007-07-09,130.3301,decrease
2007-07-10,132.35,increase
2007-07-11,132.39,increase
2007-07-12,134.0699,increase
2007-07-13,137.73,increase
2007-07-16,138.1,increase
2007-07-17,138.9099,increase
2007-07-18,138.12,decrease
2007-07-19,140.0,increase
2007-07-20,143.75,increase
2007-07-23,143.7,decrease
2007-07-24,134.8899,decrease
2007-07-25,137.26,increase
2007-07-26,146.0,increase
2007-07-27,143.85,decrease
2007-07-30,141.43,decrease
2007-07-31,131.76,decrease
2007-08-01,135.0,increase
2007-08-02,136.49,increase
2007-08-03,131.8499,decrease
2007-08-06,135.25,increase
2007-08-07,135.0301,decrease
2007-08-08,134.01,decrease
2007-08-09,126.39,decrease
2007-08-10,125.0,decrease
2007-08-13,127.79,increase
2007-08-14,124.03,decrease
2007-08-15,119.9,decrease
2007-08-16,117.05,decrease
2007-08-17,122.06,increase
2007-08-20,122.22,increase
2007-08-21,127.57,increase
2007-08-22,132.51,increase
2007-08-23,131.07,decrease
2007-08-24,135.3,increase
2007-08-27,132.25,decrease
2007-08-28,126.82,decrease
2007-08-29,134.08,increase
2007-08-30,136.25,increase
2007-08-31,138.48,increase
2007-09-04,144.16,increase
2007-09-05,136.76,decrease
2007-09-06,135.01,decrease
2007-09-07,131.77,decrease
2007-09-10,136.71,increase
2007-09-11,135.49,decrease
2007-09-12,136.85,increase
2007-09-13,137.2,increase
2007-09-14,138.81,increase
2007-09-17,138.41,decrease
2007-09-18,140.92,increase
2007-09-19,140.7699,decrease
2007-09-20,140.31,decrease
2007-09-21,144.15,increase
2007-09-24,148.28,increase
2007-09-25,153.18,increase
2007-09-26,152.77,decrease
2007-09-27,154.5,increase
2007-09-28,153.47,decrease
2007-10-01,156.339,increase
2007-10-02,158.45,increase
2007-10-03,157.9201,decrease
2007-10-04,156.24,decrease
2007-10-05,161.4499,increase
2007-10-08,167.91,increase
2007-10-09,167.86,decrease
2007-10-10,166.79,decrease
2007-10-11,162.23,decrease
2007-10-12,167.2537,increase
2007-10-15,166.98,decrease
2007-10-16,169.58,increase
2007-10-17,172.75,increase
2007-10-18,173.5,increase
2007-10-19,170.42,decrease
2007-10-22,174.36,increase
2007-10-23,186.16,increase
2007-10-24,185.93,decrease
2007-10-25,182.78,decrease
2007-10-26,184.7,increase
2007-10-29,185.09,increase
2007-10-30,187.0,increase
2007-10-31,189.95,increase
2007-11-01,187.44,decrease
2007-11-02,187.87,increase
2007-11-05,186.18,decrease
2007-11-06,191.79,increase
2007-11-07,186.2999,decrease
2007-11-08,175.4663,decrease
2007-11-09,165.37,decrease
2007-11-12,153.76,decrease
2007-11-13,169.96,increase
2007-11-14,166.11,decrease
2007-11-15,164.3,decrease
2007-11-16,166.39,increase
2007-11-19,163.95,decrease
2007-11-20,168.85,increase
2007-11-21,168.46,decrease
2007-11-23,171.54,increase
2007-11-26,172.5419,increase
2007-11-27,174.81,increase
2007-11-28,180.22,increase
2007-11-29,184.29,increase
2007-11-30,182.22,decrease
2007-12-03,178.86,decrease
2007-12-04,179.81,increase
2007-12-05,185.5,increase
2007-12-06,189.9528,increase
2007-12-07,194.3,increase
2007-12-10,194.21,decrease
2007-12-11,188.5404,decrease
2007-12-12,190.86,increase
2007-12-13,191.83,increase
2007-12-14,190.39,decrease
2007-12-17,184.4,decrease
2007-12-18,182.98,decrease
2007-12-19,183.12,increase
2007-12-20,187.21,increase
2007-12-21,193.91,increase
2007-12-24,198.8,increase
2007-12-26,198.95,increase
2007-12-27,198.57,decrease
2007-12-28,199.83,increase
2007-12-31,198.08,decrease
2008-01-02,194.84,decrease
2008-01-03,194.93,increase
2008-01-04,180.05,decrease
2008-01-07,177.64,decrease
2008-01-08,171.25,decrease
2008-01-09,179.4,increase
2008-01-10,178.02,decrease
2008-01-11,172.69,decrease
2008-01-14,178.78,increase
2008-01-15,169.04,decrease
2008-01-16,159.64,decrease
2008-01-17,160.89,increase
2008-01-18,161.36,increase
2008-01-22,155.64,decrease
2008-01-23,139.072,decrease
2008-01-24,135.6,decrease
2008-01-25,130.01,decrease
2008-01-28,130.01,stable
2008-01-29,131.54,increase
2008-01-30,132.18,increase
2008-01-31,135.36,increase
2008-02-01,133.75,decrease
2008-02-04,131.65,decrease
2008-02-05,129.36,decrease
2008-02-06,122.0,decrease
2008-02-07,121.24,decrease
2008-02-08,125.48,increase
2008-02-11,129.45,increase
2008-02-12,124.86,decrease
2008-02-13,129.4,increase
2008-02-14,127.46,decrease
2008-02-15,124.63,decrease
2008-02-19,122.18,decrease
2008-02-20,123.82,increase
2008-02-21,121.54,decrease
2008-02-22,119.46,decrease
2008-02-25,119.74,increase
2008-02-26,119.15,decrease
2008-02-27,122.96,increase
2008-02-28,129.91,increase
2008-02-29,125.02,decrease
2008-03-03,121.73,decrease
2008-03-04,124.62,increase
2008-03-05,124.4899,decrease
2008-03-06,120.93,decrease
2008-03-07,122.25,increase
2008-03-10,119.69,decrease
2008-03-11,127.3501,increase
2008-03-12,126.03,decrease
2008-03-13,127.94,increase
2008-03-14,126.61,decrease
2008-03-17,126.73,increase
2008-03-18,132.82,increase
2008-03-19,129.67,decrease
2008-03-20,133.27,increase
2008-03-24,139.53,increase
2008-03-25,140.98,increase
2008-03-26,145.06,increase
2008-03-27,140.25,decrease
2008-03-28,143.01,increase
2008-03-31,143.5,increase
2008-04-01,149.5301,increase
2008-04-02,147.49,decrease
2008-04-03,151.61,increase
2008-04-04,153.08,increase
2008-04-07,155.89,increase
2008-04-08,152.84,decrease
2008-04-09,151.44,decrease
2008-04-10,154.55,increase
2008-04-11,147.14,decrease
2008-04-14,147.78,increase
2008-04-15,148.38,increase
2008-04-16,153.7,increase
2008-04-17,154.49,increase
2008-04-18,161.04,increase
2008-04-21,168.16,increase
2008-04-22,160.2,decrease
2008-04-23,162.89,increase
2008-04-24,168.94,increase
2008-04-25,169.73,increase
2008-04-28,172.24,increase
2008-04-29,175.05,increase
2008-04-30,173.95,decrease
2008-05-01,180.0,increase
2008-05-02,180.94,increase
2008-05-05,184.73,increase
2008-05-06,186.66,increase
2008-05-07,182.59,decrease
2008-05-08,185.06,increase
2008-05-09,183.45,decrease
2008-05-12,188.16,increase
2008-05-13,189.96,increase
2008-05-14,186.26,decrease
2008-05-15,189.73,increase
2008-05-16,187.6201,decrease
2008-05-19,183.6,decrease
2008-05-20,185.9,increase
2008-05-21,178.19,decrease
2008-05-22,177.05,decrease
2008-05-23,181.17,increase
2008-05-27,186.43,increase
2008-05-28,187.01,increase
2008-05-29,186.69,decrease
2008-05-30,188.75,increase
2008-06-02,186.1,decrease
2008-06-03,185.37,decrease
2008-06-04,185.19,decrease
2008-06-05,189.43,increase
2008-06-06,185.64,decrease
2008-06-09,181.61,decrease
2008-06-10,185.64,increase
2008-06-11,180.81,decrease
2008-06-12,173.26,decrease
2008-06-13,172.37,decrease
2008-06-16,176.84,increase
2008-06-17,181.43,increase
2008-06-18,178.75,decrease
2008-06-19,180.9,increase
2008-06-20,175.27,decrease
2008-06-23,173.16,decrease
2008-06-24,173.25,increase
2008-06-25,177.39,increase
2008-06-26,168.26,decrease
2008-06-27,170.09,increase
2008-06-30,167.44,decrease
2008-07-01,174.68,increase
2008-07-02,168.18,decrease
2008-07-03,170.12,increase
2008-07-07,175.16,increase
2008-07-08,179.55,increase
2008-07-09,174.25,decrease
2008-07-10,176.63,increase
2008-07-11,172.58,decrease
2008-07-14,173.88,increase
2008-07-15,169.64,decrease
2008-07-16,172.81,increase
2008-07-17,171.81,decrease
2008-07-18,165.15,decrease
2008-07-21,166.29,increase
2008-07-22,162.02,decrease
2008-07-23,166.26,increase
2008-07-24,159.03,decrease
2008-07-25,162.12,increase
2008-07-28,154.4,decrease
2008-07-29,157.08,increase
2008-07-30,159.88,increase
2008-07-31,158.95,decrease
2008-08-01,156.66,decrease
2008-08-04,153.23,decrease
2008-08-05,160.64,increase
2008-08-06,164.19,increase
2008-08-07,163.57,decrease
2008-08-08,169.55,increase
2008-08-11,173.56,increase
2008-08-12,176.73,increase
2008-08-13,179.3,increase
2008-08-14,179.32,increase
2008-08-15,175.74,decrease
2008-08-18,175.39,decrease
2008-08-19,173.53,decrease
2008-08-20,175.84,increase
2008-08-21,174.29,decrease
2008-08-22,176.79,increase
2008-08-25,172.55,decrease
2008-08-26,173.64,increase
2008-08-27,174.67,increase
2008-08-28,173.74,decrease
2008-08-29,169.53,decrease
2008-09-02,166.19,decrease
2008-09-03,166.96,increase
2008-09-04,161.22,decrease
2008-09-05,160.18,decrease
2008-09-08,157.92,decrease
2008-09-09,151.68,decrease
2008-09-10,151.61,decrease
2008-09-11,152.65,increase
2008-09-12,148.94,decrease
2008-09-15,140.36,decrease
2008-09-16,139.88,decrease
2008-09-17,127.83,decrease
2008-09-18,134.09,increase
2008-09-19,140.91,increase
2008-09-22,131.05,decrease
2008-09-23,126.84,decrease
2008-09-24,128.71,increase
2008-09-25,131.93,increase
2008-09-26,128.24,decrease
2008-09-29,105.26,decrease
2008-09-30,113.66,increase
2008-10-01,109.12,decrease
2008-10-02,100.1,decrease
2008-10-03,97.07,decrease
2008-10-06,98.14,increase
2008-10-07,89.16,decrease
2008-10-08,89.79,increase
2008-10-09,88.74,decrease
2008-10-10,96.8,increase
2008-10-13,110.26,increase
2008-10-14,104.08,decrease
2008-10-15,97.95,decrease
2008-10-16,101.89,increase
2008-10-17,97.4,decrease
2008-10-20,98.44,increase
2008-10-21,91.49,decrease
2008-10-22,96.87,increase
2008-10-23,98.23,increase
2008-10-24,96.38,decrease
2008-10-27,92.09,decrease
2008-10-28,99.91,increase
2008-10-29,104.55,increase
2008-10-30,111.04,increase
2008-10-31,107.59,decrease
2008-11-03,106.96,decrease
2008-11-04,110.99,increase
2008-11-05,103.3,decrease
2008-11-06,99.1,decrease
2008-11-07,98.24,decrease
2008-11-10,95.88,decrease
2008-11-11,94.77,decrease
2008-11-12,90.12,decrease
2008-11-13,96.44,increase
2008-11-14,90.24,decrease
2008-11-17,88.14,decrease
2008-11-18,89.91,increase
2008-11-19,86.29,decrease
2008-11-20,80.49,decrease
2008-11-21,82.58,increase
2008-11-24,92.95,increase
2008-11-25,90.8,decrease
2008-11-26,95.0,increase
2008-11-28,92.67,decrease
2008-12-01,88.93,decrease
2008-12-02,92.47,increase
2008-12-03,95.9,increase
2008-12-04,91.41,decrease
2008-12-05,94.0,increase
2008-12-08,99.72,increase
2008-12-09,100.06,increase
2008-12-10,98.21,decrease
2008-12-11,95.0,decrease
2008-12-12,98.27,increase
2008-12-15,94.75,decrease
2008-12-16,95.43,increase
2008-12-17,89.16,decrease
2008-12-18,89.43,increase
2008-12-19,90.0,increase
2008-12-22,85.74,decrease
2008-12-23,86.38,increase
2008-12-24,85.04,decrease
2008-12-26,85.81,increase
2008-12-29,86.61,increase
2008-12-30,86.29,decrease
2008-12-31,85.35,decrease
2009-01-02,90.75,increase
2009-01-05,94.58,increase
2009-01-06,93.02,decrease
2009-01-07,91.01,decrease
2009-01-08,92.7,increase
2009-01-09,90.58,decrease
2009-01-12,88.66,decrease
2009-01-13,87.71,decrease
2009-01-14,85.33,decrease
2009-01-15,83.38,decrease
2009-01-16,82.33,decrease
2009-01-20,78.2,decrease
2009-01-21,82.83,increase
2009-01-22,88.36,increase
2009-01-23,88.36,stable
2009-01-26,89.64,increase
2009-01-27,90.73,increase
2009-01-28,94.2,increase
2009-01-29,93.0,decrease
2009-01-30,90.13,decrease
2009-02-02,91.51,increase
2009-02-03,92.98,increase
2009-02-04,93.55,increase
2009-02-05,96.46,increase
2009-02-06,99.72,increase
2009-02-09,102.51,increase
2009-02-10,97.83,decrease
2009-02-11,96.82,decrease
2009-02-12,99.27,increase
2009-02-13,99.16,decrease
2009-02-17,94.53,decrease
2009-02-18,94.37,decrease
2009-02-19,90.64,decrease
2009-02-20,91.2,increase
2009-02-23,86.95,decrease
2009-02-24,90.25,increase
2009-02-25,91.16,increase
2009-02-26,89.19,decrease
2009-02-27,89.31,increase
2009-03-02,87.94,decrease
2009-03-03,88.37,increase
2009-03-04,91.17,increase
2009-03-05,88.84,decrease
2009-03-06,85.3,decrease
2009-03-09,83.11,decrease
2009-03-10,88.6275,increase
2009-03-11,92.68,increase
2009-03-12,96.35,increase
2009-03-13,95.93,decrease
2009-03-16,95.42,decrease
2009-03-17,99.66,increase
2009-03-18,101.52,increase
2009-03-19,101.62,increase
2009-03-20,101.59,decrease
2009-03-23,107.66,increase
2009-03-24,106.83,decrease
2009-03-25,106.49,decrease
2009-03-26,109.87,increase
2009-03-27,106.85,decrease
2009-03-30,104.49,decrease
2009-03-31,105.12,increase
2009-04-01,108.69,increase
2009-04-02,112.71,increase
2009-04-03,115.99,increase
2009-04-06,118.45,increase
2009-04-07,115.0,decrease
2009-04-08,116.32,increase
2009-04-09,119.57,increase
2009-04-13,120.22,increase
2009-04-14,118.31,decrease
2009-04-15,117.64,decrease
2009-04-16,121.45,increase
2009-04-17,123.42,increase
2009-04-20,120.5,decrease
2009-04-21,121.76,increase
2009-04-22,121.51,decrease
2009-04-23,125.4,increase
2009-04-24,123.9,decrease
2009-04-27,124.73,increase
2009-04-28,123.902,decrease
2009-04-29,125.14,increase
2009-04-30,125.83,increase
2009-05-01,127.24,increase
2009-05-04,132.07,increase
2009-05-05,132.71,increase
2009-05-06,132.5,decrease
2009-05-07,129.06,decrease
2009-05-08,129.19,increase
2009-05-11,129.57,increase
2009-05-12,124.42,decrease
2009-05-13,119.49,decrease
2009-05-14,122.95,increase
2009-05-15,122.42,decrease
2009-05-18,126.65,increase
2009-05-19,127.45,increase
2009-05-20,125.87,decrease
2009-05-21,124.18,decrease
2009-05-22,122.5,decrease
2009-05-26,130.78,increase
2009-05-27,133.05,increase
2009-05-28,135.07,increase
2009-05-29,135.81,increase
2009-06-01,139.35,increase
2009-06-02,139.49,increase
2009-06-03,140.95,increase
2009-06-04,143.74,increase
2009-06-05,144.67,increase
2009-06-08,143.85,decrease
2009-06-09,142.72,decrease
2009-06-10,140.25,decrease
2009-06-11,139.95,decrease
2009-06-12,136.97,decrease
2009-06-15,136.09,decrease
2009-06-16,136.35,increase
2009-06-17,135.58,decrease
2009-06-18,135.88,increase
2009-06-19,139.48,increase
2009-06-22,137.37,decrease
2009-06-23,134.01,decrease
2009-06-24,136.22,increase
2009-06-25,139.86,increase
2009-06-26,142.44,increase
2009-06-29,141.97,decrease
2009-06-30,142.43,increase
2009-07-01,142.83,increase
2009-07-02,140.02,decrease
2009-07-06,138.61,decrease
2009-07-07,135.4,decrease
2009-07-08,137.22,increase
2009-07-09,136.36,decrease
2009-07-10,138.52,increase
2009-07-13,142.34,increase
2009-07-14,142.27,decrease
2009-07-15,146.88,increase
2009-07-16,147.52,increase
2009-07-17,151.75,increase
2009-07-20,152.909,increase
2009-07-21,151.51,decrease
2009-07-22,156.74,increase
2009-07-23,157.82,increase
2009-07-24,159.986,increase
2009-07-27,160.1,increase
2009-07-28,160.0,decrease
2009-07-29,160.03,increase
2009-07-30,162.79,increase
2009-07-31,163.39,increase
2009-08-03,166.43,increase
2009-08-04,165.55,decrease
2009-08-05,165.11,decrease
2009-08-06,163.91,decrease
2009-08-07,165.51,increase
2009-08-10,164.72,decrease
2009-08-11,162.83,decrease
2009-08-12,165.31,increase
2009-08-13,168.42,increase
2009-08-14,166.78,decrease
2009-08-17,159.59,decrease
2009-08-18,164.0,increase
2009-08-19,164.6,increase
2009-08-20,166.33,increase
2009-08-21,169.22,increase
2009-08-24,169.06,decrease
2009-08-25,169.4,increase
2009-08-26,167.41,decrease
2009-08-27,169.45,increase
2009-08-28,170.05,increase
2009-08-31,168.21,decrease
2009-09-01,165.298,decrease
2009-09-02,165.18,decrease
2009-09-03,166.55,increase
2009-09-04,170.31,increase
2009-09-08,172.93,increase
2009-09-09,171.14,decrease
2009-09-10,172.56,increase
2009-09-11,172.16,decrease
2009-09-14,173.72,increase
2009-09-15,175.16,increase
2009-09-16,181.87,increase
2009-09-17,184.55,increase
2009-09-18,185.02,increase
2009-09-21,184.02,decrease
2009-09-22,184.48,increase
2009-09-23,185.5,increase
2009-09-24,183.82,decrease
2009-09-25,182.37,decrease
2009-09-28,186.1519,increase
2009-09-29,185.38,decrease
2009-09-30,185.35,decrease
2009-10-01,180.8599,decrease
2009-10-02,184.9,increase
2009-10-05,186.024,increase
2009-10-06,190.01,increase
2009-10-07,190.25,increase
2009-10-08,189.27,decrease
2009-10-09,190.47,increase
2009-10-12,190.81,increase
2009-10-13,190.02,decrease
2009-10-14,191.29,increase
2009-10-15,190.56,decrease
2009-10-16,188.05,decrease
2009-10-19,189.86,increase
2009-10-20,198.76,increase
2009-10-21,204.92,increase
2009-10-22,205.2,increase
2009-10-23,203.94,decrease
2009-10-26,202.48,decrease
2009-10-27,197.37,decrease
2009-10-28,192.4,decrease
2009-10-29,196.35,increase
2009-10-30,188.5,decrease
2009-11-02,189.31,increase
2009-11-03,188.75,decrease
2009-11-04,190.81,increase
2009-11-05,194.0301,increase
2009-11-06,194.34,increase
2009-11-09,201.46,increase
2009-11-10,202.98,increase
2009-11-11,203.25,increase
2009-11-12,201.99,decrease
2009-11-13,204.45,increase
2009-11-16,206.63,increase
2009-11-17,207.0,increase
2009-11-18,205.96,decrease
2009-11-19,200.51,decrease
2009-11-20,199.92,decrease
2009-11-23,205.88,increase
2009-11-24,204.44,decrease
2009-11-25,204.19,decrease
2009-11-27,200.59,decrease
2009-11-30,199.91,decrease
2009-12-01,196.97,decrease
2009-12-02,196.23,decrease
2009-12-03,196.48,increase
2009-12-04,193.32,decrease
2009-12-07,188.95,decrease
2009-12-08,189.87,increase
2009-12-09,197.8,increase
2009-12-10,196.43,decrease
2009-12-11,194.67,decrease
2009-12-14,196.98,increase
2009-12-15,194.17,decrease
2009-12-16,195.03,increase
2009-12-17,191.86,decrease
2009-12-18,195.43,increase
2009-12-21,198.23,increase
2009-12-22,200.36,increase
2009-12-23,202.1,increase
2009-12-24,209.04,increase
2009-12-28,211.61,increase
2009-12-29,209.1,decrease
2009-12-30,211.64,increase
2009-12-31,210.732,decrease
2010-01-04,214.01,increase
2010-01-05,214.38,increase
2010-01-06,210.97,decrease
2010-01-07,210.58,decrease
2010-01-08,211.98,increase
2010-01-11,210.11,decrease
2010-01-12,207.72,decrease
2010-01-13,210.65,increase
2010-01-14,209.43,decrease
2010-01-15,205.93,decrease
2010-01-19,215.04,increase
2010-01-20,211.725,decrease
2010-01-21,208.072,decrease
2010-01-22,197.75,decrease
2010-01-25,203.075,increase
2010-01-26,205.94,increase
2010-01-27,207.884,increase
2010-01-28,199.29,decrease
2010-01-29,192.063,decrease
2010-02-01,194.73,increase
2010-02-02,195.86,increase
2010-02-03,199.23,increase
2010-02-04,192.05,decrease
2010-02-05,195.46,increase
2010-02-08,194.12,decrease
2010-02-09,196.19,increase
2010-02-10,195.116,decrease
2010-02-11,198.67,increase
2010-02-12,200.38,increase
2010-02-16,203.4,increase
2010-02-17,202.55,decrease
2010-02-18,202.928,increase
2010-02-19,201.67,decrease
2010-02-22,200.416,decrease
2010-02-23,197.059,decrease
2010-02-24,200.656,increase
2010-02-25,202.0,increase
2010-02-26,204.62,increase
2010-03-01,208.99,increase
2010-03-02,208.85,decrease
2010-03-03,209.33,increase
2010-03-04,210.71,increase
2010-03-05,218.95,increase
2010-03-08,219.08,increase
2010-03-09,223.02,increase
2010-03-10,224.84,increase
2010-03-11,225.5,increase
2010-03-12,226.6,increase
2010-03-15,223.84,decrease
2010-03-16,224.45,increase
2010-03-17,224.12,decrease
2010-03-18,224.65,increase
2010-03-19,222.2499,decrease
2010-03-22,224.75,increase
2010-03-23,228.36,increase
2010-03-24,229.37,increase
2010-03-25,226.65,decrease
2010-03-26,230.9,increase
2010-03-29,232.39,increase
2010-03-30,235.845,increase
2010-03-31,235.0,decrease
2010-04-01,235.97,increase
2010-04-05,238.49,increase
2010-04-06,239.54,increase
2010-04-07,240.6,increase
2010-04-08,239.95,decrease
2010-04-09,241.79,increase
2010-04-12,242.29,increase
2010-04-13,242.43,increase
2010-04-14,245.69,increase
2010-04-15,248.92,increase
2010-04-16,247.4,decrease
2010-04-19,247.07,decrease
2010-04-20,244.59,decrease
2010-04-21,259.22,increase
2010-04-22,266.4695,increase
2010-04-23,270.83,increase
2010-04-26,269.5,decrease
2010-04-27,262.04,decrease
2010-04-28,261.6,decrease
2010-04-29,268.64,increase
2010-04-30,261.09,decrease
2010-05-03,266.35,increase
2010-05-04,258.68,decrease
2010-05-05,255.985,decrease
2010-05-06,246.25,decrease
2010-05-07,235.86,decrease
2010-05-10,253.99,increase
2010-05-11,256.52,increase
2010-05-12,262.09,increase
2010-05-13,258.36,decrease
2010-05-14,253.82,decrease
2010-05-17,254.22,increase
2010-05-18,252.36,decrease
2010-05-19,248.34,decrease
2010-05-20,237.76,decrease
2010-05-21,242.32,increase
2010-05-24,246.76,increase
2010-05-25,245.22,decrease
2010-05-26,244.109,decrease
2010-05-27,253.35,increase
2010-05-28,256.88,increase
2010-06-01,260.83,increase
2010-06-02,263.95,increase
2010-06-03,263.12,decrease
2010-06-04,255.965,decrease
2010-06-07,250.94,decrease
2010-06-08,249.33,decrease
2010-06-09,243.2,decrease
2010-06-10,250.51,increase
2010-06-11,253.51,increase
2010-06-14,254.28,increase
2010-06-15,259.69,increase
2010-06-16,267.25,increase
2010-06-17,271.87,increase
2010-06-18,274.074,increase
2010-06-21,270.17,decrease
2010-06-22,273.85,increase
2010-06-23,270.97,decrease
2010-06-24,269.0,decrease
2010-06-25,266.7,decrease
2010-06-28,268.3,increase
2010-06-29,256.17,decrease
2010-06-30,251.53,decrease
2010-07-01,248.48,decrease
2010-07-02,246.94,decrease
2010-07-06,248.63,increase
2010-07-07,258.665,increase
2010-07-08,258.09,decrease
2010-07-09,259.62,increase
2010-07-12,257.285,decrease
2010-07-13,251.798,decrease
2010-07-14,252.727,increase
2010-07-15,251.45,decrease
2010-07-16,249.9,decrease
2010-07-19,245.58,decrease
2010-07-20,251.89,increase
2010-07-21,254.24,increase
2010-07-22,259.024,increase
2010-07-23,259.94,increase
2010-07-26,259.28,decrease
2010-07-27,264.08,increase
2010-07-28,260.96,decrease
2010-07-29,258.11,decrease
2010-07-30,257.25,decrease
2010-08-02,261.85,increase
2010-08-03,261.93,increase
2010-08-04,262.98,increase
2010-08-05,261.7,decrease
2010-08-06,260.091,decrease
2010-08-09,261.75,increase
2010-08-10,259.41,decrease
2010-08-11,250.19,decrease
2010-08-12,251.79,increase
2010-08-13,249.1,decrease
2010-08-16,247.64,decrease
2010-08-17,251.97,increase
2010-08-18,253.07,increase
2010-08-19,249.88,decrease
2010-08-20,249.64,decrease
2010-08-23,245.8,decrease
2010-08-24,239.93,decrease
2010-08-25,242.89,increase
2010-08-26,240.28,decrease
2010-08-27,241.62,increase
2010-08-30,242.5,increase
2010-08-31,243.1,increase
2010-09-01,250.33,increase
2010-09-02,252.17,increase
2010-09-03,258.77,increase
2010-09-07,257.81,decrease
2010-09-08,262.92,increase
2010-09-09,263.07,increase
2010-09-10,263.41,increase
2010-09-13,267.04,increase
2010-09-14,268.06,increase
2010-09-15,270.22,increase
2010-09-16,276.57,increase
2010-09-17,275.37,decrease
2010-09-20,283.23,increase
2010-09-21,283.77,increase
2010-09-22,287.75,increase
2010-09-23,288.92,increase
2010-09-24,292.32,increase
2010-09-27,291.164,decrease
2010-09-28,286.86,decrease
2010-09-29,287.37,increase
2010-09-30,283.75,decrease
2010-10-01,282.52,decrease
2010-10-04,278.64,decrease
2010-10-05,288.94,increase
2010-10-06,289.19,increase
2010-10-07,289.22,increase
2010-10-08,294.07,increase
2010-10-11,295.36,increase
2010-10-12,298.54,increase
2010-10-13,300.14,increase
2010-10-14,302.31,increase
2010-10-15,314.74,increase
2010-10-18,318.0,increase
2010-10-19,309.49,decrease
2010-10-20,310.53,increase
2010-10-21,309.52,decrease
2010-10-22,307.47,decrease
2010-10-25,308.84,increase
2010-10-26,308.05,decrease
2010-10-27,307.83,decrease
2010-10-28,305.24,decrease
2010-10-29,300.98,decrease
2010-11-01,304.18,increase
2010-11-02,309.36,increase
2010-11-03,312.8,increase
2010-11-04,318.27,increase
2010-11-05,317.13,decrease
2010-11-08,318.62,increase
2010-11-09,316.08,decrease
2010-11-10,318.03,increase
2010-11-11,316.655,decrease
2010-11-12,308.03,decrease
2010-11-15,307.035,decrease
2010-11-16,301.59,decrease
2010-11-17,300.5,decrease
2010-11-18,308.43,increase
2010-11-19,306.73,decrease
2010-11-22,313.36,increase
2010-11-23,308.73,decrease
2010-11-24,314.795,increase
2010-11-26,315.0,increase
2010-11-29,316.87,increase
2010-11-30,311.15,decrease
2010-12-01,316.4,increase
2010-12-02,318.15,increase
2010-12-03,317.44,decrease
2010-12-06,320.15,increase
2010-12-07,318.21,decrease
2010-12-08,321.01,increase
2010-12-09,319.7575,decrease
2010-12-10,320.56,increase
2010-12-13,321.67,increase
2010-12-14,320.29,decrease
2010-12-15,320.36,increase
2010-12-16,321.25,increase
2010-12-17,320.61,decrease
2010-12-20,322.21,increase
2010-12-21,324.205,increase
2010-12-22,325.16,increase
2010-12-23,323.6,decrease
2010-12-27,324.68,increase
2010-12-28,325.47,increase
2010-12-29,325.29,decrease
2010-12-30,323.66,decrease
2010-12-31,322.56,decrease
2011-01-03,329.57,increase
2011-01-04,331.29,increase
2011-01-05,334.0,increase
2011-01-06,333.73,decrease
2011-01-07,336.12,increase
2011-01-10,342.455,increase
2011-01-11,341.64,decrease
2011-01-12,344.42,increase
2011-01-13,345.68,increase
2011-01-14,348.48,increase
2011-01-18,340.65,decrease
2011-01-19,338.84,decrease
2011-01-20,332.68,decrease
2011-01-21,326.72,decrease
2011-01-24,337.45,increase
2011-01-25,341.4,increase
2011-01-26,343.85,increase
2011-01-27,343.21,decrease
2011-01-28,336.1,decrease
2011-01-31,339.32,increase
2011-02-01,345.03,increase
2011-02-02,344.32,decrease
2011-02-03,343.44,decrease
2011-02-04,346.5,increase
2011-02-07,351.88,increase
2011-02-08,355.2,increase
2011-02-09,358.16,increase
2011-02-10,354.54,decrease
2011-02-11,356.85,increase
2011-02-14,359.18,increase
2011-02-15,359.9,increase
2011-02-16,363.13,increase
2011-02-17,358.3,decrease
2011-02-18,350.56,decrease
2011-02-22,338.61,decrease
2011-02-23,342.62,increase
2011-02-24,342.88,increase
2011-02-25,348.16,increase
2011-02-28,353.21,increase
2011-03-01,349.31,decrease
2011-03-02,352.12,increase
2011-03-03,359.56,increase
2011-03-04,360.0,increase
2011-03-07,355.36,decrease
2011-03-08,355.76,increase
2011-03-09,352.47,decrease
2011-03-10,346.67,decrease
2011-03-11,351.99,increase
2011-03-14,353.56,increase
2011-03-15,345.43,decrease
2011-03-16,330.01,decrease
2011-03-17,334.64,increase
2011-03-18,330.67,decrease
2011-03-21,339.3,increase
2011-03-22,341.2,increase
2011-03-23,339.19,decrease
2011-03-24,344.97,increase
2011-03-25,351.54,increase
2011-03-28,350.44,decrease
2011-03-29,350.96,increase
2011-03-30,348.63,decrease
2011-03-31,348.5075,decrease
2011-04-01,344.56,decrease
2011-04-04,341.19,decrease
2011-04-05,338.89,decrease
2011-04-06,338.04,decrease
2011-04-07,338.08,increase
2011-04-08,335.06,decrease
2011-04-11,330.8,decrease
2011-04-12,332.4,increase
2011-04-13,336.13,increase
2011-04-14,332.42,decrease
2011-04-15,327.46,decrease
2011-04-18,331.85,increase
2011-04-19,337.86,increase
2011-04-20,342.41,increase
2011-04-21,350.696,increase
2011-04-25,353.009,increase
2011-04-26,350.42,decrease
2011-04-27,350.15,decrease
2011-04-28,346.75,decrease
2011-04-29,350.13,increase
2011-05-02,346.28,decrease
2011-05-03,348.2,increase
2011-05-04,349.57,increase
